block_number,execution_time_us,hint_construction_time_us,hint_write_time_us,rss_bytes
24082267,232851,14469,12735,26146652160
24082268,250980,17717,13999,26151944192
24082269,274441,19674,13175,26156171264
24082270,476405,33285,12828,26129498112
24082271,200939,17014,13873,26134429696
24082272,88915,3912,12182,26136330240
24082273,224863,6430,13190,26140491776
24082274,640656,42985,14418,26152321024
24082275,288437,22284,13514,26158497792
24082276,273662,25930,13937,26130923520
24082277,112130,5188,12065,26133020672
24082278,572800,38288,15075,26145341440
24082279,256083,13823,13052,26151976960
24082280,428800,29581,13871,26159366144
24082281,188057,13769,12108,26130399232
24082282,561170,32272,14187,26142703616
24082283,42010,1557,11192,26143457280
24082284,321073,21450,14655,26149715968
24082285,188693,12052,12850,26153549824
24082286,138212,13246,12987,26156417024
24082287,650691,30626,14157,26137149440
24082288,274983,15421,12928,26143162368
24082289,391369,23084,13345,26151518208
24082290,287109,27624,13753,26157121536
24082291,306893,22058,13111,26128220160
24082292,529256,31556,14135,26140753920
24082293,221797,17153,12715,26145325056
24082294,346435,26050,13894,26151649280
24082295,136450,6211,12684,26154958848
24082296,337580,20815,14562,26129874944
24082297,81380,2728,12000,26131382272
24082298,440085,20321,13632,26139115520
24082299,382904,27743,13884,26147864576
24082300,222622,18174,13190,26152566784
24082301,137118,4062,12247,26155515904
24082302,360822,26995,26717,26128777216
24082303,331752,23328,14027,26135150592
24082304,310332,19652,14209,26141196288
24082305,426800,41676,14214,26148159488
24082306,266872,15390,13654,26154418176
24082307,63587,3100,11387,26155696128
24082308,539224,32714,14215,26133348352
24082309,332124,18751,14203,26140655616
24082310,333130,20326,13626,26146914304
24082311,624389,24405,27092,26129498112
24082312,333389,18501,12532,26137608192
24082313,213520,16160,15353,26142146560
24082314,328028,28597,13445,26148143104
24082315,239848,14845,12454,26153467904
24082316,63386,2259,11641,26154680320
24082317,286587,18068,12322,26160988160
24082318,379813,27742,14983,26136035328
24082319,273791,18755,12395,26141851648
24082320,401419,33587,14072,26107789312
24082321,211122,28648,11641,26078576640
24082322,235605,26523,14675,26048249856
24082323,432721,30437,13773,26057342976
24082324,176811,7797,12712,26061373440
24082325,461961,28921,13997,26071269376
24082326,322429,24339,27277,26045448192
24082327,60786,2887,11985,26046595072
24082328,469897,34961,15295,26054344704
24082329,224481,17413,13130,26058145792
24082330,201076,19132,13016,26063257600
24082331,38616,1568,11441,26064076800
24082332,762227,39807,14230,26047086592
24082333,32634,1626,10865,26047627264
24082334,373338,31886,13897,26053722112
24082335,470711,35192,10857,26061881344
24082336,192379,14578,13211,26066305024
24082337,90903,1851,11576,26068385792
24082338,853729,43627,25917,26088521728
24082339,745278,35116,14149,26105167872
24082340,328793,18774,12583,26111754240
24082341,380983,30144,13208,26120159232
24082342,207694,15547,13373,26101776384
24082343,612108,41396,13112,26114424832
24082344,377998,32388,15515,26121027584
24082345,320616,19216,12069,26128859136
24082346,196060,16762,13700,26132643840
24082347,396291,27764,12509,26105446400
24082348,248547,17696,12998,26110656512
24082349,189510,13041,12608,26114260992
24082350,298067,29779,13785,26118782976
24082351,47990,4018,11909,26119585792
24082352,337331,17920,12316,26126139392
24082353,522644,34742,12814,26104037376
24082354,212780,13872,12118,26108461056
24082355,264367,22327,13071,26113228800
24082356,313881,26006,12256,26118782976
24082357,328067,21623,17407,26094583808
24082358,232409,14623,13007,26098974720
24082359,192016,13399,13195,26104070144
24082360,233275,15601,9652,26108133376
24082361,503743,47890,20580,26116128768
24082362,250685,28099,13167,26120601600
24082363,197566,15663,20042,26124533760
24082364,98516,2728,12328,26094649344
24082365,494218,25206,11239,26101760000
24082366,359684,19307,8779,26108002304
24082367,522566,37896,15006,26117390336
24082368,318764,21207,24569,26091569152
24082369,381017,21219,13732,26097385472
24082370,339856,20721,12943,26102415360
24082371,315550,28722,10956,26107068416
24082372,292578,21843,13295,26112065536
24082373,254716,17146,12713,26116521984
24082374,496481,32243,15201,26092322816
24082375,296352,16532,12350,26099040256
24082376,389562,35035,13927,26106822656
24082377,234175,17057,27461,26089422848
24082378,600327,24377,13664,26098368512
24082379,175075,8162,14133,26103185408
24082380,163088,7957,12426,26107035648
24082381,467340,33570,13298,26079674368
24082382,168684,8573,12275,26084147200
24082383,344653,24445,13038,26090864640
24082384,469640,39314,14200,26099089408
24082385,230000,25255,27338,26070810624
24082386,216438,14448,14096,26074005504
24082387,369254,12081,12080,26079805440
24082388,287964,13310,12683,26086146048
24082389,208926,13200,12380,26091520000
24082390,347138,10256,12959,26070106112
24082391,249018,18799,12982,26076086272
24082392,255495,16288,13919,26081820672
24082393,326588,29039,24627,26059325440
24082394,364908,22445,13337,26066452480
24082395,284483,25068,13828,26071826432
24082396,303852,11844,12597,26076938240
24082397,297381,18289,25448,26060144640
24082398,275631,19645,13377,26064683008
24082399,379655,18925,12992,26071433216
24082400,353577,32181,12588,26078822400
24082401,319253,21572,14130,26084655104
24082402,349362,22155,12709,26068729856
24082403,202035,4522,11395,26071678976
24082404,200717,10780,13567,26076971008
24082405,303228,18624,13265,26083786752
24082406,265091,8512,25545,26063929344
24082407,346306,23932,12983,26071367680
24082408,425354,9289,11395,26077888512
24082409,195778,9809,11939,26083737600
24082410,163467,9293,11816,26088079360
24082411,294403,13419,12546,26063355904
24082412,378113,17132,18249,26073022464
24082413,468867,32695,13593,26081837056
24082414,344324,24868,13417,26060587008
24082415,106571,9496,12907,26062356480
24082416,601499,30243,12948,26072678400
24082417,214830,15303,12767,26040500224
24082418,327229,21293,9958,26046578688
24082419,308113,16555,12021,26051198976
24082420,213197,19412,12767,26028736512
24082421,601354,25320,12601,26040238080
24082422,141540,7742,12941,26022395904
24082423,583010,14052,12839,26034241536
24082424,183344,10679,13141,26038747136
24082425,359497,12125,12131,26046070784
24082426,284547,14757,13648,26027802624
24082427,297243,18933,13603,26034225152
24082428,264985,9167,11834,26037846016
24082429,263584,15653,12836,26044645376
24082430,274279,21923,13358,26022838272
24082431,290536,19585,12926,26029162496
24082432,540219,17121,13498,26039681024
24082433,213836,12976,12028,26044416000
24082434,104245,4349,13110,26046693376
24082435,731263,45605,13679,26030669824
24082436,260051,17985,12249,26036371456
24082437,244117,16523,12765,26041335808
24082438,405040,26742,13506,26047905792
24082439,367974,20339,12836,26021232640
24082440,103165,4592,12688,26023444480
24082441,527870,27634,13728,26032750592
24082442,513965,25998,13117,26043924480
24082443,391480,17650,12777,26020036608
24082444,245526,14111,12741,26024624128
24082445,256610,24641,12084,26029047808
24082446,294796,22843,12879,26034339840
24082447,389565,17352,13280,26042613760
24082448,402137,25959,14170,26015531008
24082449,270537,15908,13449,26021298176
24082450,280764,15190,13500,26028163072
24082451,306418,24361,12952,26001522688
24082452,245262,16388,12711,26007535616
24082453,398300,11343,12114,26015531008
24082454,331433,9153,11105,26022117376
24082455,212241,8182,11824,25997099008
24082456,330988,17353,12423,26006814720
24082457,510576,19509,11851,26016989184
24082458,235844,12999,13729,25992232960
24082459,284651,19806,14147,25998082048
24082460,214431,13227,12821,26001817600
24082461,257199,19742,13424,26006994944
24082462,248375,22490,13581,26011156480
24082463,338089,21123,25591,25993396224
24082464,310048,25854,13498,25999769600
24082465,426219,27099,12664,26008616960
24082466,199094,15603,12895,26012663808
24082467,1013571,33880,14724,26006798336
24082468,199118,13285,12180,26011041792
24082469,305510,24088,14498,26016841728
24082470,228712,13963,13654,26021019648
24082471,99103,4540,11579,26022969344
24082472,451577,30141,13053,26031243264
24082473,217886,17296,24401,26005798912
24082474,901355,31275,14003,26028670976
24082475,189723,16126,12531,26032226304
24082476,282898,16146,25260,26007240704
24082477,279275,20305,14234,26012991488
24082478,359209,22844,19236,26019135488
24082479,243853,19885,12310,26023624704
24082480,222400,16889,13607,26028294144
24082481,106700,5102,12149,26030391296
24082482,554074,32271,13569,26008256512
24082483,231146,19038,12687,26013286400
24082484,209497,8916,12203,26016448512
24082485,217757,15909,12672,26020986880
24082486,264094,16443,14390,26025590784
24082487,678795,28084,13604,26005684224
24082488,351084,22422,13062,26012614656
24082489,362414,21368,12900,26018693120
24082490,265754,20195,14368,25993101312
24082491,197074,12891,12853,25996017664
24082492,394769,34601,13629,26002735104
24082493,347757,20727,12761,26010877952
24082494,274741,16516,12905,26016268288
24082495,254468,24641,13067,25993265152
24082496,253565,22122,13480,25997967360
24082497,458012,25761,12819,26008403968
24082498,403014,29466,12214,26016333824
24082499,242161,16331,13946,26021134336
24082500,233061,11022,9846,25993576448
24082501,180521,13473,12368,25997312000
24082502,381916,32232,14343,26005143552
24082503,120099,6590,12471,26008076288
24082504,571217,41751,28168,25988874240
24082505,1175922,34405,11563,26007240704
24082506,599090,21436,14900,25978044416
24082507,60298,3599,12498,25978929152
24082508,786539,39412,13499,25993134080
24082509,338863,19576,13411,25972342784
24082510,431150,46350,13597,25948012544
24082511,277173,37795,13914,25944768512
24082512,608726,26388,13461,25954025472
24082513,407095,19100,14960,25959825408
24082514,402912,14415,14264,25964593152
24082515,586798,21057,15527,25972572160
24082516,411728,25357,15695,25953157120
24082517,295130,14295,19440,25957941248
24082518,411902,26710,14291,25963511808
24082519,760934,40678,12681,25945882624
24082520,773479,42276,14868,25957810176
24082521,230420,19684,14012,25962528768
24082522,246094,16175,13476,25938034688
24082523,333008,20987,14462,25944539136
24082524,165791,11570,12172,25947930624
24082525,348379,35871,25858,25938968576
24082526,381436,17574,12496,25947013120
24082527,212408,6823,12608,25951404032
24082528,282555,19864,13760,25957564416
24082529,353905,26859,26638,25939427328
24082530,207063,12921,12095,25943392256
24082531,417996,28653,14953,25952026624
24082532,336591,29191,13447,25924468736
24082533,252770,16077,14868,25929449472
24082534,596743,38214,12713,25906528256
24082535,362008,30768,12981,25913540608
24082536,217350,15523,12495,25917980672
24082537,307375,23154,12506,25923256320
24082538,221403,17237,12484,25927057408
24082539,330928,16695,13668,25866076160
24082540,422199,25993,14091,25842384896
24082541,171875,11838,13018,25845530624
24082542,518489,37438,13771,25841008640
24082543,266139,20557,12429,25846153216
24082544,277848,21946,14386,25801310208
24082545,174242,13213,12850,25804406784
24082546,332265,17447,12431,25811484672
24082547,339832,17131,13850,25819643904
24082548,476027,28794,14155,25824772096
24082549,228459,15449,14481,25829720064
24082550,517459,25239,12828,25838370816
24082551,278874,15064,14320,25811861504
24082552,230059,14918,13592,25816596480
24082553,325732,21712,15496,25809846272
24082554,122974,8535,16101,25778110464
24082555,224903,11072,15110,25782288384
24082556,581366,34595,15656,25795035136
24082557,259682,19883,13535,25770819584
24082558,309806,23112,12290,25776930816
24082559,321358,22159,13908,25782239232
24082560,286677,22582,13733,25788268544
24082561,97934,4869,12585,25790545920
24082562,553213,16319,12607,25793986560
24082563,379784,31183,13164,25801916416
24082564,241576,21433,16161,25805848576
24082565,386124,23236,14016,25792348160
24082566,374649,25379,13704,25799868416
24082567,210202,16912,12497,25803620352
24082568,308414,22293,13627,25809125376
24082569,233613,15478,13987,25785565184
24082570,219207,17935,12280,25789366272
24082571,466569,14167,13623,25797574656
24082572,70312,1571,11433,25799344128
24082573,341944,15809,12247,25808715776
24082574,658217,36879,23731,25789415424
24082575,181174,13581,10121,25792512000
24082576,502114,16391,12887,25802784768
24082577,327249,23263,14276,25777946624
24082578,227569,6964,12723,25782026240
24082579,235691,15806,12358,25787547648
24082580,607308,18316,13328,25800146944
24082581,179772,8288,12940,25804685312
24082582,245160,18317,12692,25784090624
24082583,298196,10321,12200,25788809216
24082584,293318,17349,13449,25796100096
24082585,176901,14083,12803,25799557120
24082586,574902,13606,12923,25782812672
24082587,188000,12005,12230,25787121664
24082588,221978,16459,13756,25791479808
24082589,346261,16969,12629,25798656000
24082590,79218,7365,13779,25800376320
24082591,494870,36183,12629,25810862080
24082592,904931,36810,15229,25790988288
24082593,255414,20162,13361,25796083712
24082594,62985,2891,11018,25797541888
24082595,431782,24207,13672,25805733888
24082596,119245,8861,11885,25808240640
24082597,872698,24252,13503,25793249280
24082598,223722,11800,16830,25798787072
24082599,407296,9300,11653,25804128256
24082600,149779,6361,12397,25772670976
24082601,415057,13572,12325,25782190080
24082602,128715,4725,11290,25785794560
24082603,200105,9419,13395,25791152128
24082604,246835,13621,13214,25795936256
24082605,103835,5391,11962,25797640192
24082606,787718,41160,14890,25769099264
24082607,417535,28219,13842,25778520064
24082608,204842,16057,13702,25782337536
24082609,201337,12092,12134,25785876480
24082610,815931,38403,15086,25768787968
24082611,253752,22763,13448,25773965312
24082612,224802,16825,13438,25778126848
24082613,324538,16247,12756,25783418880
24082614,301885,13133,11864,25757646848
24082615,163383,12136,12616,25762070528
24082616,174698,14187,11692,25765969920
24082617,258934,20708,13359,25772195840
24082618,369591,11187,12887,25778552832
24082619,248876,12805,24884,25750732800
24082620,192307,12368,12760,25755582464
24082621,180449,15806,12949,25759432704
24082622,254076,20990,12453,25764347904
24082623,360515,28214,13829,25772097536
