block_number,execution_time_us,hint_construction_time_us,hint_write_time_us,rss_bytes
24058489,146022,8329,13834,24393580544
24058490,363270,20567,14431,24373215232
24058491,132228,9908,13411,24376082432
24058492,297354,7026,12538,24382177280
24058493,167495,8827,13008,24386551808
24058494,297873,24051,14586,24393367552
24058495,103401,5310,12596,24363499520
24058496,409642,16938,12018,24373952512
24058497,245205,15969,13131,24379244544
24058498,125246,9407,12218,24381538304
24058499,546908,16143,13673,24390287360
24058500,179748,10292,11816,24395350016
24058501,43670,2508,10973,24396431360
24058502,528370,32154,13833,24376393728
24058503,530611,18605,14526,24386240512
24058504,34360,1091,11688,24387043328
24058505,324476,27659,13468,24394448896
24058506,195943,14094,13317,24398299136
24058507,427697,29543,13438,24375377920
24058508,217183,14942,14113,24380194816
24058509,192112,12309,13239,24382636032
24058510,292072,23881,13352,24389861376
24058511,407612,25988,13478,24399183872
24058512,146411,11067,12777,24402378752
24058513,217645,16289,27507,24372592640
24058514,419052,24140,13848,24382390272
24058515,377657,10688,12245,24389795840
24058516,315345,13746,13421,24396840960
24058517,132514,1659,10328,24398446592
24058518,121976,5192,11939,24402591744
24058519,59367,886,10880,24404639744
24058520,379416,19601,12763,24383963136
24058521,563066,7560,11740,24392892416
24058522,144927,9630,12676,24397430784
24058523,110296,3928,11306,24400396288
24058524,33761,753,11362,24401264640
24058525,238211,16245,14596,24373280768
24058526,424168,24280,13282,24383700992
24058527,83179,4029,12173,24385470464
24058528,513530,26200,13907,24363696128
24058529,399363,26180,14062,24371838976
24058530,159538,5311,11495,24374591488
24058531,260734,15125,13357,24381816832
24058532,168092,4164,11260,24384307200
24058533,250814,16346,13852,24355291136
24058534,277129,16297,13634,24362582016
24058535,98328,6094,12288,24364351488
24058536,322745,22474,13504,24371544064
24058537,491637,14249,13529,24379834368
24058538,121996,6056,12497,24382554112
24058539,257338,16491,12879,24353406976
24058540,254197,14965,13668,24359436288
24058541,148035,9190,12985,24361910272
24058542,393962,11723,12800,24372903936
24058543,253375,9932,10045,24379244544
24058544,89544,1484,10348,24381194240
24058545,150577,8180,13086,24351703040
24058546,137093,4767,12282,24355225600
24058547,339145,8653,12871,24363073536
24058548,317100,24154,13572,24371298304
24058549,268135,16896,13756,24376836096
24058550,95162,7348,12428,24378212352
24058551,450465,31748,13997,24352161792
24058552,133660,5380,13105,24355323904
24058553,231581,15955,13313,24360009728
24058554,604717,27603,14039,24374280192
24058555,240620,17987,17709,24380817408
24058556,168788,9057,13255,24383553536
24058557,47694,1554,11601,24351162368
24058558,251135,10348,15197,24357502976
24058559,632242,41745,15512,24370348032
24058560,178996,11779,13441,24373362688
24058561,146894,12627,14139,24375853056
24058562,283458,14659,13762,24382341120
24058563,411061,11097,13712,24354996224
24058564,116307,4920,13092,24357781504
24058565,361312,21626,14512,24366907392
24058566,342518,7385,13106,24373133312
24058567,160639,5261,11634,24377311232
24058568,56786,2109,11098,24378818560
24058569,128900,5893,12785,24382275584
24058570,333872,20912,26725,24351703040
24058571,128943,7135,12375,24354357248
24058572,402311,25928,14118,24364236800
24058573,258963,14523,13486,24370544640
24058574,220596,17332,14728,24374919168
24058575,205096,11082,11879,24378998784
24058576,375150,29051,15352,24353931264
24058577,258483,16899,12971,24360484864
24058578,183291,11573,16183,24364384256
24058579,251155,19610,13827,24369152000
24058580,375881,27325,13614,24377917440
24058581,22545,774,11045,24378310656
24058582,436265,25207,15474,24354832384
24058583,583721,36679,14896,24367071232
24058584,209831,20500,14009,24372281344
24058585,124828,8314,13483,24374509568
24058586,194944,14696,13530,24378212352
24058587,253162,18164,14411,24383455232
24058588,206294,15656,13497,24354373632
24058589,399496,37397,15991,24364531712
24058590,53743,2306,11999,24365809664
24058591,483123,30347,14054,24376721408
24058592,181813,13558,14102,24380620800
24058593,195871,12749,25390,24352063488
24058594,473384,11617,12361,24358486016
24058595,87841,1945,11404,24361107456
24058596,558213,28795,14194,24374214656
24058597,206999,14946,13783,24379244544
24058598,185648,9233,12646,24382406656
24058599,470725,28225,14193,24356880384
24058600,135438,17017,14653,24358928384
24058601,265673,18784,13326,24365137920
24058602,152694,9109,13362,24368185344
24058603,209914,2795,11653,24369856512
24058604,316987,14284,13943,24378195968
24058605,146435,11064,13999,24381423616
24058606,225752,9696,13022,24352604160
24058607,159543,8052,12355,24356962304
24058608,439712,28120,13273,24366317568
24058609,205127,11880,12689,24371773440
24058610,399620,28785,14619,24380358656
24058611,214239,5519,11289,24351457280
24058612,77165,1924,10544,24354013184
24058613,505613,29088,14250,24369266688
24058614,370233,16237,13665,24379080704
24058615,278294,6595,12200,24350769152
24058616,171046,4487,12869,24355880960
24058617,62350,3708,12400,24356962304
24058618,387003,11978,13383,24366104576
24058619,156770,8767,13255,24369823744
24058620,202031,13995,14230,24373772288
24058621,206780,12252,12430,24378605568
24058622,209549,33586,13540,24349327360
24058623,63266,1900,11731,24350998528
24058624,392188,18715,14047,24361107456
24058625,411576,34556,15969,24369889280
24058626,475898,25193,14014,24346329088
24058627,193743,10972,13038,24351473664
24058628,135062,6575,12296,24353947648
24058629,219340,13040,13048,24358895616
24058630,99317,7224,11579,24360976384
24058631,543457,35350,14572,24372789248
24058632,139080,9854,12086,24375328768
24058633,276261,17253,13022,24381472768
24058634,172356,13118,13900,24385175552
24058635,366843,26816,14788,24393564160
24058636,245627,14061,15052,24369430528
24058637,358672,22539,13976,24377753600
24058638,133772,6993,12708,24380882944
24058639,377089,8792,12763,24386322432
24058640,225083,11225,12547,24392843264
24058641,114120,6390,11747,24395202560
24058642,162844,9845,13417,24366350336
24058643,340049,22137,13675,24373559296
24058644,387923,20158,13621,24382701568
24058645,117213,4708,12971,24385372160
24058646,172944,11549,13165,24352145408
24058647,393057,8338,9850,24357552128
24058648,261141,14508,13491,24364122112
24058649,105074,7049,12424,24365760512
24058650,279432,22473,13845,24372445184
24058651,124444,6965,13124,24375066624
24058652,443287,24582,13471,24352342016
24058653,138938,7962,12052,24356225024
24058654,344292,32757,14734,24363286528
24058655,209376,16162,14358,24366530560
24058656,105794,6499,12553,24368971776
24058657,119961,5336,13593,24371281920
24058658,232920,1772,11821,24373755904
24058659,13575,1115,10850,24374099968
24058660,293160,14769,27623,24348196864
24058661,181529,18970,13514,24351801344
24058662,384769,9636,13047,24358043648
24058663,139730,6396,13234,24361353216
24058664,312140,17113,13240,24368185344
24058665,200012,13417,14213,24372428800
24058666,402353,31049,26352,24349147136
24058667,105913,7803,11854,24351080448
24058668,147858,11880,12885,24354013184
24058669,270091,14622,14104,24361009152
24058670,303986,2985,11641,24365187072
24058671,180999,8637,13120,24370462720
24058672,151959,11177,13457,24373706752
24058673,372874,24472,13455,24382504960
24058674,261615,12343,12876,24388272128
24058675,140417,9465,13070,24392204288
24058676,325199,25388,13844,24399020032
24058677,267770,20381,13570,24404885504
24058678,91197,1110,11735,24406261760
24058679,381736,22363,14190,24415961088
24058680,287295,14942,13670,24421859328
24058681,98468,5757,12695,24423514112
24058682,353308,13535,13381,24430592000
24058683,145943,5082,12661,24433999872
24058684,151522,7024,12658,24438112256
24058685,319027,5640,12024,24447451136
24058686,149111,5588,13788,24451809280
24058687,115358,4698,11934,24454774784
24058688,283553,3771,11924,24426545152
24058689,640895,16330,13894,24442798080
24058690,170601,2528,11521,24382865408
24058691,387538,9180,13063,24363450368
24058692,112907,6625,12018,24365694976
24058693,487343,23224,13518,24379113472
24058694,238345,15288,14623,24352653312
24058695,311604,10825,13315,24361320448
24058696,425560,12645,13121,24370085888
24058697,562855,41946,14104,24352325632
24058698,238388,24716,14301,24357126144
24058699,397712,14632,13229,24367628288
24058700,123177,9323,12256,24369905664
24058701,643004,27807,14468,24353259520
24058702,134862,7149,13190,24356651008
24058703,337996,15534,14109,24364154880
24058704,113083,7913,13706,24366317568
24058705,360890,12094,13400,24371478528
24058706,207525,12282,14023,24376410112
24058707,86960,6482,13677,24378327040
24058708,447750,41432,15285,24354275328
24058709,379889,30823,15441,24362172416
24058710,477734,7060,11830,24368562176
24058711,137624,4416,12399,24372461568
24058712,169926,4287,13279,24377786368
24058713,322585,10528,12622,24387665920
24058714,60671,1862,11309,24388763648
24058715,28909,1024,11674,24389287936
24058716,480001,34520,14979,24400003072
24058717,451024,28824,14586,24378130432
24058718,281588,16343,13285,24385142784
24058719,148099,10737,13481,24387567616
24058720,548761,24315,14162,24401379328
24058721,97640,6106,12025,24403066880
24058722,205315,3249,11162,24373739520
24058723,200371,10520,13041,24379588608
24058724,437058,14256,14834,24388534272
24058725,213132,12114,13736,24394022912
24058726,49207,1301,11031,24395137024
24058727,38186,1868,11191,24395841536
24058728,467622,28401,14778,24367546368
24058729,389601,13137,13813,24343920640
24058730,195132,5342,12465,24347082752
24058731,210590,3008,11070,24353013760
24058732,361509,12824,13983,24362352640
24058733,136565,6469,12953,24323522560
24058734,158912,11233,13346,24326864896
24058735,315968,24589,14208,24334647296
24058736,78365,1032,11346,24335335424
24058737,272924,12106,12732,24343838720
24058738,47228,3123,12000,24344952832
24058739,235160,2451,12436,24346984448
24058740,440448,24278,15024,24326422528
24058741,108601,5817,12339,24328290304
24058742,163895,8659,13676,24331386880
24058743,373130,26695,14297,24340873216
24058744,147077,9382,13590,24343396352
24058745,390505,11549,13695,24350736384
24058746,165965,10515,14182,24354848768
24058747,209239,13783,13878,24326455296
24058748,496659,25343,14829,24339120128
24058749,201399,15716,13560,24344166400
24058750,323482,18197,14400,24352571392
24058751,216493,15378,13763,24356241408
24058752,71008,2251,19515,24326963200
24058753,268557,4156,12778,24334614528
24058754,163267,9176,14464,24339513344
24058755,413294,14413,14163,24349835264
24058756,396737,12960,13883,24326045696
24058757,129900,4626,12738,24329715712
24058758,303169,7300,12049,24335761408
24058759,53319,567,10786,24337416192
24058760,381817,21719,14363,24348213248
24058761,255973,18846,26545,24320180224
24058762,166471,7959,13688,24323948544
24058763,155466,11184,13235,24327176192
24058764,415268,26797,14258,24337350656
24058765,250626,18165,14065,24342020096
24058766,112854,6896,12777,24344559616
24058767,455029,29038,16459,24319983616
24058768,427771,18433,14700,24331190272
24058769,297285,19305,13919,24338104320
24058770,206938,14557,14069,24342462464
24058771,214566,20153,13676,24346771456
24058772,460588,10068,11554,24323686400
24058773,75525,6278,12812,24324947968
24058774,157760,7706,13670,24328568832
24058775,446709,23400,14157,24339513344
24058776,86230,2616,11667,24341069824
24058777,534878,30630,13744,24318738432
24058778,321660,23249,12220,24325652480
24058779,114712,9653,12402,24327766016
24058780,383196,20921,15140,24336646144
24058781,147091,8384,12592,24339939328
24058782,318139,28599,14817,24346918912
24058783,168224,10534,26188,24315953152
24058784,273776,17044,14136,24321753088
24058785,309247,19149,13036,24329011200
24058786,147803,9528,11786,24332075008
24058787,188285,10522,13097,24336465920
24058788,243777,2555,11707,24339464192
24058789,215739,11719,12968,24345247744
24058790,44167,1771,10781,24346214400
24058791,437034,23440,14019,24323325952
24058792,282577,17979,14369,24329273344
24058793,221655,10849,13062,24334106624
24058794,236709,12404,13165,24339922944
24058795,399105,19019,27041,24317673472
24058796,137485,8779,12264,24320557056
24058797,364577,23358,13777,24327782400
24058798,350147,24469,13631,24336662528
24058799,34332,927,11687,24337334272
24058800,315853,26455,13744,24343429120
24058801,37417,1369,11141,24344330240
24058802,312588,7345,12088,24348360704
24058803,426255,36584,12864,24326406144
24058804,96623,6624,12681,24328716288
24058805,289277,17126,13347,24335745024
24058806,25430,1021,10728,24336351232
24058807,549224,30097,14480,24348852224
24058808,318622,26837,14321,24322179072
24058809,144044,10569,12184,24324800512
24058810,439683,17040,13570,24334090240
24058811,233700,13225,13739,24340660224
24058812,71017,3122,12597,24342052864
24058813,242421,2756,12436,24343724032
24058814,243773,8597,13740,24318279680
24058815,636554,38281,15819,24334155776
24058816,202196,10598,13595,24339087360
24058817,225563,10616,12815,24343658496
24058818,151232,10158,12958,24346165248
24058819,62234,5248,12249,24346951680
24058820,484169,26830,14181,24324898816
24058821,414090,11845,13125,24337186816
24058822,89074,2339,12079,24339480576
24058823,369942,29311,13928,24317820928
24058824,127551,9788,12862,24320081920
24058825,134786,6545,12398,24324210688
24058826,566235,37716,14439,24335548416
24058827,470193,20177,14015,24348065792
24058828,133927,7171,12236,24351342592
24058829,394756,29593,14171,24321622016
24058830,326523,22605,13982,24328142848
24058831,34896,1109,10976,24328962048
24058832,431937,37359,14210,24339234816
24058833,56458,2003,12163,24340512768
24058834,249528,20560,12623,24346509312
24058835,737895,33848,15157,24331206656
24058836,260702,15998,13904,24336236544
24058837,244030,18404,13899,24341987328
24058838,24630,965,10479,24342462464
24058839,321006,26855,13538,24348868608
24058840,160769,11298,12857,24351817728
24058841,335049,8315,12263,24326979584
24058842,246620,14402,14086,24332795904
24058843,106281,7384,13262,24334630912
24058844,311239,17567,13552,24341037056
24058845,120640,5327,12614,24343773184
24058846,493342,25097,13498,24323424256
24058847,437626,27610,14244,24331141120
24058848,98482,5640,12638,24333336576
24058849,205148,15378,13377,24337514496
24058850,348940,20675,13751,24345657344
24058851,125874,6483,12591,24348426240
24058852,350754,19466,14497,24309661696
24058853,149451,8503,13088,24313348096
24058854,299627,3587,9258,24317280256
24058855,283187,18541,14521,24323784704
24058856,124912,6441,12854,24326520832
24058857,170318,15164,14038,24330223616
24058858,373433,22069,13705,24338399232
24058859,210800,28559,15773,24311054336
24058860,274451,18588,13418,24316510208
24058861,215033,13192,13915,24320458752
24058862,396756,16527,13851,24329535488
24058863,470820,22672,14236,24341430272
24058864,115808,4513,12690,24314757120
24058865,163984,8137,13578,24318164992
24058866,453256,25741,14617,24330633216
24058867,258540,7717,12880,24335466496
24058868,125316,4231,11785,24339333120
24058869,317728,5962,12243,24343904256
24058870,180859,9078,13817,24348426240
24058871,81856,2857,11733,24350261248
24058872,372667,15645,14151,24360435712
24058873,362478,20662,14561,24366907392
24058874,242361,6525,13065,24371970048
24058875,127938,9786,13278,24374558720
24058876,130391,7077,13448,24377638912
24058877,438690,11788,13843,24388059136
24058878,244751,16040,14655,24393302016
24058879,211382,12920,14044,24397938688
24058880,160516,11350,14094,24400920576
24058881,440600,25402,15290,24382996480
24058882,161856,12273,14763,24386551808
24058883,149734,10510,13134,24389582848
24058884,222993,1694,11189,24393252864
24058885,316470,16882,14364,24402526208
24058886,114879,4853,11641,24404508672
24058887,36194,692,11115,24405426176
24058888,450679,35184,15388,24416534528
24058889,183512,13214,13971,24419958784
24058890,25662,811,10976,24420401152
24058891,209969,2564,11743,24421793792
24058892,322951,13000,25671,24399134720
24058893,187712,11706,12307,24403230720
24058894,94732,5029,12034,24405835776
24058895,107949,4233,12603,24408735744
24058896,376703,7333,12655,24416960512
24058897,189011,7658,12554,24422465536
24058898,49223,1618,10928,24423825408
24058899,549468,36044,15387,24436375552
24058900,261633,3676,11530,24405508096
24058901,86222,386,10231,24406867968
24058902,308088,12787,14443,24416747520
24058903,104475,7968,13217,24419106816
24058904,47080,3072,11634,24420139008
24058905,458526,20112,13867,24431820800
24058906,212192,16782,14815,24403722240
24058907,189624,11632,12145,24408113152
24058908,234058,13336,11867,24414158848
24058909,158512,8425,13493,24418271232
24058910,187309,10410,12151,24421203968
24058911,198283,12775,13955,24425185280
24058912,192549,8390,12819,24430133248
24058913,269771,13525,13767,24403869696
24058914,141830,3299,11954,24405950464
24058915,178911,7366,12561,24411127808
24058916,317771,17498,13351,24418172928
24058917,135695,4360,12130,24420614144
24058918,389398,21886,13821,24397594624
24058919,257496,5622,14062,24399740928
24058920,132050,7328,13183,24402116608
24058921,36327,1355,11576,24402821120
24058922,234277,2703,11369,24404262912
24058923,353853,18662,12395,24415092736
24058924,267994,19523,15566,24422072320
24058925,186291,11691,26488,24390926336
24058926,173602,15559,13604,24394006528
24058927,238562,1691,11562,24396496896
24058928,237901,7855,13490,24403443712
24058929,100004,4108,12277,24406016000
24058930,460324,15275,14176,24415944704
24058931,79230,4098,12438,24418123776
24058932,363320,19301,13307,24392220672
24058933,76944,1059,11423,24391614464
24058934,494174,14062,13283,24403968000
24058935,248596,6758,13078,24412209152
24058936,477575,30105,14434,24421908480
24058937,144301,8866,12007,24391991296
24058938,204744,11263,11849,24396840960
24058939,199654,10925,12506,24401346560
24058940,350484,8177,11182,24407146496
24058941,147503,5765,11815,24411488256
24058942,323201,16522,13145,24421072896
24058943,110353,7886,12752,24423284736
24058944,216744,16775,13486,24394121216
24058945,225241,18483,15005,24399134720
24058946,229248,12822,13030,24404885504
24058947,267235,14442,13524,24410243072
24058948,409028,21728,13520,24419942400
24058949,17072,828,10751,24420188160
24058950,497698,8275,12800,24394137600
24058951,186229,12890,14777,24397856768
24058952,524708,8416,12588,24407195648
24058953,238154,12571,13755,24413585408
24058954,196805,14656,13690,24417402880
24058955,141534,8154,12609,24420253696
24058956,433426,28307,13920,24395530240
24058957,184275,13172,13104,24398462976
24058958,25852,1733,10731,24399101952
24058959,449475,28720,13911,24409505792
24058960,235075,12460,13016,24415453184
24058961,316361,16475,12699,24422563840
24058962,276552,14069,26703,24396414976
24058963,395752,23739,13673,24405196800
24058964,92555,3545,11856,24406867968
24058965,196256,12157,15440,24411406336
24058966,131415,9395,10186,24413552640
24058967,388009,7031,11267,24425021440
24058968,195690,5700,13822,24397611008
24058969,127970,5562,11862,24399953920
24058970,365828,18389,12024,24409669632
24058971,207268,9094,12930,24414502912
24058972,159477,7223,11691,24418041856
24058973,224367,13509,13499,24423088128
24058974,411410,22950,13793,24395874304
24058975,120066,9304,12592,24397955072
24058976,279828,20315,14531,24405016576
24058977,174124,7917,12447,24407572480
24058978,413773,28333,14263,24417435648
24058979,288237,15071,13619,24424579072
24058980,253083,19539,13696,24396283904
24058981,40216,1345,11404,24397053952
24058982,342865,19915,13074,24406605824
24058983,378438,24984,14236,24414371840
24058984,166412,14035,14047,24416878592
24058985,419387,25115,13584,24427053056
24058986,169573,17350,13365,24398249984
24058987,53800,1837,11836,24399265792
24058988,227678,3150,11307,24401592320
24058989,197457,7816,12334,24408358912
24058990,133566,2234,11468,24412635136
24058991,279777,2826,11472,24416747520
24058992,189353,10212,13298,24390025216
24058993,235057,13704,13170,24395759616
24058994,440820,21449,13707,24406458368
24058995,142245,9162,12847,24409243648
24058996,436398,26172,14969,24384421888
24058997,314972,14903,13209,24390451200
24058998,153867,6338,11810,24393416704
24058999,157515,10765,13681,24396824576
24059000,456278,21385,13606,24409227264
24059001,170636,17404,14198,24411897856
24059002,277783,20566,25963,24384208896
24059003,171894,15610,13880,24388173824
24059004,407300,20791,14273,24398446592
24059005,147013,8550,13300,24400904192
24059006,349197,19196,12879,24409145344
24059007,265944,15447,12659,24414388224
24059008,94274,7675,12414,24415797248
24059009,411595,13517,13203,24390778880
24059010,113651,5749,12782,24393203712
24059011,376964,6729,12250,24399118336
24059012,141013,7111,12762,24402591744
24059013,227099,18531,12213,24408276992
24059014,500305,24477,13583,24387338240
24059015,36166,730,10965,24388222976
24059016,410465,20718,13447,24397807616
24059017,501926,29583,13941,24409686016
24059018,164060,10040,12066,24413732864
24059019,47680,1611,12920,24414437376
24059020,473772,13949,12402,24369168384
24059021,427645,28433,12317,24321081344
24059022,204724,10798,12402,24326160384
24059023,212181,11646,14692,24330698752
24059024,551936,26981,14165,24343953408
24059025,254518,15753,13966,24318263296
24059026,264288,16033,13306,24324243456
24059027,440395,23346,12841,24335302656
24059028,142823,11431,12415,24338137088
24059029,141551,9768,13247,24306630656
24059030,55633,1562,11287,24308006912
24059031,514145,23308,14274,24319737856
24059032,443314,22373,13308,24331583488
24059033,144981,12406,13025,24334336000
24059034,462952,19505,13289,24321228800
24059035,102941,4842,12035,24323555328
24059036,161133,3371,10864,24329584640
24059037,385265,20087,14444,24340152320
24059038,413309,22193,13825,24349458432
24059039,103129,3914,11462,24351490048
24059040,213991,12475,14028,24356044800
24059041,425127,21150,14449,24366366720
24059042,206949,13400,26860,24338153472
24059043,109405,3544,12210,24340070400
24059044,96187,4719,12894,24342151168
24059045,403336,31926,14992,24351588352
24059046,110423,9291,12605,24353538048
24059047,222740,2403,11990,24355454976
24059048,97021,3213,12162,24358125568
24059049,40001,794,11288,24359206912
24059050,381118,11729,13708,24368463872
24059051,575298,30347,14610,24350556160
24059052,123711,7053,13176,24353341440
24059053,412292,22073,13696,24360861696
24059054,192872,13153,14037,24364826624
24059055,604595,19704,14355,24345575424
24059056,163567,9984,13867,24349212672
24059057,155434,13626,14096,24351686656
24059058,25024,338,11496,24352423936
24059059,213120,2852,12555,24354095104
24059060,428019,35943,15008,24365465600
24059061,293053,14123,26126,24336613376
24059062,182474,9644,13812,24339218432
24059063,173509,7980,13925,24342724608
24059064,322787,9387,13609,24349491200
24059065,490362,29082,15799,24362647552
24059066,178615,4299,12315,24366104576
24059067,186524,21367,12708,24329125888
24059068,175397,11282,14660,24332451840
24059069,420779,8850,9835,24338399232
24059070,366509,12432,13304,24348508160
24059071,169515,11725,13494,24351555584
24059072,250811,10903,13562,24358207488
24059073,452524,23784,15036,24330256384
24059074,149160,10702,14245,24333795328
24059075,308742,7127,12448,24337367040
24059076,334107,14552,13670,24345509888
24059077,126500,4727,13845,24348917760
24059078,233273,13261,13295,24354488320
24059079,161965,10277,13849,24357601280
24059080,238978,14056,26078,24327159808
24059081,643307,11030,13136,24342298624
24059082,366481,16638,13944,24352391168
24059083,23225,903,11009,24353030144
24059084,292298,20636,14191,24359862272
24059085,399881,19075,14233,24335843328
24059086,169935,10383,11885,24340365312
24059087,151705,12542,13475,24343199744
24059088,382246,14299,12208,24351195136
24059089,83786,3918,12271,24353144832
24059090,319426,7038,12624,24360681472
24059091,220429,16364,13542,24333549568
24059092,509855,12264,12784,24345329664
24059093,448228,6726,11699,24355258368
24059094,284695,8600,23047,24329781248
24059095,89847,2708,11703,24332353536
24059096,138015,7413,13068,24336039936
24059097,427466,29895,14238,24346607616
24059098,117211,10077,12144,24348884992
24059099,261589,19097,13482,24354127872
24059100,422998,30936,15430,24363319296
24059101,174747,8440,12813,24366628864
24059102,397031,21050,13135,24339529728
24059103,159460,8014,12556,24343265280
24059104,210297,3967,11738,24349229056
24059105,328437,17007,14125,24358699008
24059106,159737,4558,11719,24361467904
24059107,244853,10312,13262,24367300608
24059108,256151,10883,25805,24340480000
24059109,173729,10838,12889,24344707072
24059110,306247,14382,13769,24351293440
24059111,201401,5659,12532,24355291136
24059112,262148,6553,12868,24361795584
24059113,190297,9672,13458,24366759936
24059114,291124,19992,13902,24373510144
24059115,81171,2252,12152,24338300928
24059116,795480,20170,13159,24355782656
24059117,236671,10690,12117,24362713088
24059118,170348,12470,12092,24366546944
24059119,85663,3037,11681,24368562176
24059120,576301,31087,15011,24352096256
24059121,299602,12185,13999,24359272448
24059122,140676,5464,11765,24363122688
24059123,230138,16442,13499,24368693248
24059124,152359,9643,12984,24372215808
24059125,459674,28569,14695,24352555008
24059126,320853,13748,13363,24361975808
24059127,268363,13819,11679,24366874624
24059128,46616,1641,11241,24368136192
24059129,290486,4587,11654,24371838976
24059130,433922,36441,14374,24347361280
24059131,150630,10288,13400,24350588928
24059132,158830,11246,12550,24353439744
24059133,442845,28646,14137,24363696128
24059134,183943,9231,12943,24367349760
24059135,456813,22809,14139,24378114048
24059136,407039,26910,14033,24356438016
24059137,140769,9307,13839,24359370752
24059138,202601,7829,12352,24362778624
24059139,797031,17234,13231,24349474816
24059140,112777,4784,12457,24352342016
24059141,173974,15099,14055,24355766272
24059142,387797,18098,13362,24365940736
24059143,647509,18675,14970,24345231360
24059144,332549,13557,15331,24355323904
24059145,295531,15602,12981,24361402368
24059146,230819,19593,13790,24334417920
24059147,179998,10560,13446,24338333696
24059148,147533,8266,12507,24341151744
24059149,427669,14770,12020,24322670592
24059150,149162,7665,12547,24326373376
24059151,424438,22550,13610,24337137664
24059152,107843,8478,12181,24339382272
24059153,277168,19286,13989,24319885312
24059154,451277,19548,13723,24331059200
24059155,251735,13901,13053,24335843328
24059156,399067,26281,13789,24345460736
24059157,209260,17805,14900,24316985344
24059158,232167,13871,13237,24322113536
24059159,299742,21515,12987,24329109504
24059160,119501,7779,12511,24331812864
24059161,333180,4976,11661,24336760832
24059162,67805,2516,11744,24338710528
24059163,165056,2950,11800,24343445504
24059164,170842,11609,12241,24312954880
24059165,452474,22796,13716,24322621440
24059166,286971,4925,8840,24326324224
24059167,417692,24928,12996,24336465920
24059168,80432,5574,12352,24337973248
24059169,367489,14668,12927,24314822656
24059170,83901,6747,12174,24316919808
24059171,170539,8690,12200,24321081344
24059172,27176,1883,11226,24321720320
24059173,392616,18605,14071,24332238848
24059174,454701,36385,26223,24305827840
24059175,270221,21551,14203,24311201792
24059176,299027,23723,13859,24317427712
24059177,168214,11665,13036,24321114112
24059178,254929,6656,12390,24325259264
24059179,189725,8577,12105,24330551296
24059180,186923,7213,27117,24303239168
24059181,140624,9343,13237,24305893376
24059182,424491,22591,13305,24316641280
24059183,175827,13810,13416,24318935040
24059184,67606,3913,11664,24320196608
24059185,271410,3734,12244,24323981312
24059186,320537,21726,13387,24330895360
24059187,67035,3305,11790,24332238848
24059188,323251,15293,13988,24306892800
24059189,175958,9842,11961,24310890496
24059190,153918,11194,12235,24313970688
24059191,72823,3918,11960,24315609088
24059192,447923,23533,13647,24325865472
24059193,82994,4554,12311,24327733248
24059194,499462,28631,26433,24307646464
24059195,450620,22731,14813,24317591552
24059196,260999,19624,14463,24323162112
24059197,157393,11512,13609,24326324224
24059198,470769,33557,14985,24337006592
24059199,139913,11018,12937,24340004864
24059200,401635,20643,15254,24310824960
24059201,133865,7508,13375,24313446400
24059202,179387,12911,13815,24317247488
24059203,364363,26684,13840,24326160384
24059204,261675,19023,13662,24331452416
24059205,229828,21504,14559,24336334848
24059206,157778,8560,29247,24307974144
24059207,363192,17532,13985,24316493824
24059208,219072,15370,15085,24320114688
24059209,121553,4984,13231,24322949120
24059210,424773,20608,14667,24334467072
24059211,232826,21363,14459,24308613120
24059212,140885,8082,13701,24311758848
24059213,161141,7303,13968,24314757120
24059214,355698,18184,15069,24322981888
24059215,95248,9640,14654,24324898816
24059216,206763,13626,14581,24329781248
24059217,764535,28705,15011,24310349824
24059218,133578,7696,12738,24313774080
24059219,386933,13420,12957,24323833856
24059220,290008,14004,13912,24329043968
24059221,270387,11535,13891,24334942208
24059222,103658,6588,11940,24337203200
24059223,671587,27935,14917,24326963200
24059224,122747,6636,11614,24329977856
24059225,210074,13045,13622,24333860864
24059226,375321,12691,12986,24339316736
24059227,100910,4226,12800,24341446656
24059228,637820,10204,13297,24321474560
24059229,167610,8255,12570,24325799936
24059230,135340,8764,12936,24328192000
24059231,254563,16075,16062,24333369344
24059232,183640,4492,11517,24335433728
24059233,333965,10341,13726,24312348672
24059234,89822,3926,12243,24314494976
24059235,236187,18184,13238,24319852544
24059236,340980,17892,14267,24328323072
24059237,581710,7474,12196,24310284288
24059238,270188,9380,12877,24318230528
24059239,193796,9380,13127,24322834432
24059240,327505,18790,13621,24330633216
24059241,270070,10668,12290,24334712832
24059242,234468,4641,11121,24339824640
24059243,98339,4871,11299,24342315008
24059244,125741,6483,12269,24312627200
24059245,237312,15337,14743,24318066688
24059246,356258,22151,13269,24326619136
24059247,143679,9423,13010,24329142272
24059248,299701,6730,13260,24332681216
24059249,35172,992,10832,24333615104
24059250,398445,7157,12454,24342544384
24059251,164580,6460,13542,24314462208
24059252,296752,20045,15015,24321900544
24059253,51924,5264,12023,24322686976
24059254,609427,21752,14518,24338579456
24059255,252056,25180,13635,24312332288
24059256,202560,12816,12049,24317050880
24059257,271280,20916,13932,24322162688
24059258,554499,27573,14599,24335876096
24059259,43658,2526,11162,24336793600
24059260,516074,23213,26257,24311513088
24059261,51628,2399,12306,24312954880
24059262,485800,26472,14286,24324554752
24059263,458532,29785,13857,24335958016
24059264,194467,10530,12895,24340086784
