block_number,wait_time_us,execution_time_us,rss_bytes
24020104,0,9115,23535960064
24020105,0,9428,23535960064
24020106,0,7894,23535960064
24020107,0,12474,23535960064
24020108,0,9233,23535960064
24020109,0,14664,23535960064
24020110,0,6777,23535960064
24020111,0,3506,23535960064
24020112,0,9400,23535960064
24020113,0,14427,23535960064
24020114,0,8452,23535960064
24020115,0,6836,23535960064
24020116,0,9664,23535960064
24020117,0,8232,23535960064
24020118,0,10589,23535960064
24020119,0,9543,23535960064
24020120,0,7294,23535960064
24020121,0,5706,23535960064
24020122,0,6448,23535960064
24020123,0,5068,23535960064
24020124,0,13284,23535960064
24020125,0,10221,23535960064
24020126,0,5469,23535960064
24020127,0,9065,23535960064
24020128,0,7382,23535960064
24020129,0,8918,23535960064
24020130,0,7737,23535960064
24020131,0,6089,23535960064
24020132,0,7171,23535960064
24020133,0,8429,23535960064
24020134,0,12174,23535960064
24020135,0,6587,23535960064
24020136,0,10022,23535960064
24020137,0,12558,23535960064
24020138,0,7847,23535960064
24020139,0,6149,23535960064
24020140,0,10931,23535960064
24020141,0,7044,23535960064
24020142,0,10711,23535960064
24020143,0,6956,23535960064
24020144,0,2711,23535960064
24020145,0,10772,23535960064
24020146,0,9667,23535960064
24020147,0,9911,23535960064
24020148,0,2911,23535960064
24020149,0,19586,23535960064
24020150,0,7107,23535960064
24020151,0,8876,23535960064
24020152,0,4056,23535960064
24020153,0,12323,23535960064
24020154,0,6439,23535960064
24020155,0,4867,23535960064
24020156,0,12058,23535960064
24020157,0,9355,23535960064
24020158,0,6599,23535960064
24020159,0,9190,23535960064
24020160,0,7089,23535960064
24020161,0,9827,23535960064
24020162,0,17048,23535960064
24020163,0,7945,23535960064
24020164,0,13883,23535960064
24020165,0,5431,23535960064
24020166,0,6631,23535960064
24020167,0,6034,23535960064
24020168,0,7446,23535960064
24020169,0,17592,23535960064
24020170,0,10246,23535960064
24020171,0,5566,23535960064
24020172,0,6885,23535960064
24020173,0,7471,23535960064
24020174,0,8701,23535960064
24020175,0,11640,23535960064
24020176,0,11136,23535992832
24020177,0,10003,23535992832
24020178,0,7566,23535992832
24020179,0,7346,23535992832
24020180,0,10092,23535992832
24020181,0,824,23535992832
24020182,0,13908,23535992832
24020183,0,6872,23535992832
24020184,0,10557,23535992832
24020185,0,14909,23535992832
24020186,0,8590,23535992832
24020187,0,6499,23535992832
24020188,0,8623,23535992832
24020189,0,8685,23535992832
24020190,0,8238,23535992832
24020191,0,5481,23535992832
24020192,0,11294,23535992832
24020193,0,10157,23535992832
24020194,0,8606,23535992832
24020195,0,7492,23535992832
24020196,0,8007,23535992832
24020197,0,7547,23535992832
24020198,0,11220,23535992832
24020199,0,8732,23535992832
24020200,0,4417,23535992832
24020201,0,3366,23535992832
