block_number,wait_time_us,execution_time_us,rss_bytes
24020121,0,5705,23546478592
24020122,0,6458,23546478592
24020123,0,5058,23546478592
24020124,0,13239,23546478592
24020125,0,10213,23546478592
24020126,0,5458,23546478592
24020127,0,9076,23546478592
24020128,0,7381,23546478592
24020129,0,8950,23546478592
24020130,0,7756,23546478592
24020131,0,6072,23546478592
24020132,0,7169,23546478592
24020133,0,8366,23546478592
24020134,0,12180,23546478592
24020135,0,6559,23546478592
24020136,0,10034,23546478592
24020137,0,12547,23546478592
24020138,0,7858,23546478592
24020139,0,6169,23546478592
24020140,0,10958,23546478592
24020141,0,6812,23546478592
24020142,0,10805,23546478592
24020143,0,6940,23546478592
24020144,0,2724,23546478592
24020145,0,10728,23546478592
24020146,0,9495,23546478592
24020147,0,9596,23546478592
24020148,0,2986,23546478592
24020149,0,19670,23546478592
24020150,0,7100,23546478592
24020151,0,8932,23546478592
24020152,0,3994,23546478592
24020153,0,12454,23546478592
24020154,0,6462,23546478592
24020155,0,4872,23546478592
24020156,0,12093,23546478592
24020157,0,9332,23546478592
24020158,0,6449,23546478592
24020159,0,9417,23546478592
24020160,0,7111,23546478592
24020161,0,9844,23546478592
24020162,0,17008,23546478592
24020163,0,7853,23546478592
24020164,0,13860,23546478592
24020165,0,5439,23546478592
24020166,0,6612,23546478592
24020167,0,6045,23546478592
24020168,0,7423,23546478592
24020169,0,17406,23546478592
24020170,0,10438,23546478592
24020171,0,5580,23546478592
24020172,0,6981,23546478592
24020173,0,7469,23546478592
24020174,0,8554,23546478592
24020175,0,11885,23546478592
24020176,0,11201,23546478592
24020177,0,10023,23546478592
24020178,0,7552,23546478592
24020179,0,7181,23546478592
24020180,0,10378,23546478592
24020181,0,824,23546478592
24020182,0,13927,23546478592
24020183,0,6874,23546478592
24020184,0,10558,23546478592
24020185,0,14914,23546478592
24020186,0,8609,23546478592
24020187,0,6465,23546478592
24020188,0,8597,23546478592
24020189,0,9831,23546478592
24020190,0,8707,23546478592
24020191,0,5596,23546478592
24020192,0,11366,23546478592
24020193,0,10266,23546478592
24020194,0,8673,23546478592
24020195,0,7576,23546478592
24020196,0,8035,23546478592
24020197,0,7555,23546478592
24020198,0,11259,23546478592
24020199,0,8682,23546478592
24020200,0,4441,23546478592
24020201,0,3408,23546478592
24020202,0,13730,23546478592
24020203,0,15658,23546478592
24020204,0,6867,23546478592
24020205,0,9659,23546478592
24020206,0,6868,23546478592
24020207,0,8158,23546478592
24020208,0,8142,23546478592
24020209,0,8692,23546478592
24020210,0,5784,23546478592
24020211,0,20215,23546478592
24020212,0,2520,23546478592
24020213,0,17972,23546478592
24020214,0,8961,23546478592
24020215,0,8251,23546478592
24020216,0,6980,23546478592
24020217,0,5293,23546478592
24020218,0,10129,23546478592
24020219,0,12068,23546478592
24020220,0,8137,23546478592
24020221,0,6495,23546478592
24020222,0,13357,23546478592
24020223,0,16458,23546478592
24020224,0,6905,23546478592
24020225,0,8862,23546478592
24020226,0,9458,23546478592
24020227,0,5802,23546478592
24020228,0,6292,23546478592
24020229,0,7382,23546478592
24020230,0,5576,23546478592
24020231,0,8861,23546478592
24020232,0,7185,23546478592
24020233,0,8215,23546478592
24020234,0,8072,23546478592
24020235,0,6653,23546478592
24020236,0,8382,23546478592
24020237,0,8545,23546478592
24020238,0,14447,23546478592
24020239,0,9894,23546478592
24020240,0,7403,23546478592
24020241,0,7045,23546478592
24020242,0,6539,23546478592
24020243,0,10833,23546478592
24020244,0,6972,23546478592
24020245,0,6507,23546478592
24020246,0,7481,23546478592
24020247,0,2942,23546478592
24020248,0,12467,23538089984
24020249,0,15472,23538089984
24020250,0,7354,23538089984
24020251,0,10541,23538089984
24020252,0,10291,23538089984
24020253,0,4746,23538089984
24020254,0,11815,23538089984
24020255,0,5510,23538089984
24020256,0,7929,23538089984
24020257,0,5178,23538089984
24020258,0,959,23538089984
24020259,0,13952,23538089984
24020260,0,2622,23538089984
24020261,0,23325,23538089984
24020262,0,12235,23538089984
24020263,0,6945,23538089984
24020264,0,8959,23538089984
24020265,0,9371,23538089984
24020266,0,7462,23538089984
24020267,0,5201,23538089984
24020268,0,12354,23538089984
24020269,0,2836,23538089984
24020270,0,15865,23538089984
24020271,0,5347,23538089984
24020272,0,6060,23538089984
24020273,0,1661,23538089984
24020274,0,24486,23538089984
24020275,0,10634,23538089984
24020276,0,10560,23538089984
24020277,0,3984,23538089984
24020278,0,11287,23538089984
24020279,0,4008,23538122752
24020280,0,15507,23538122752
24020281,0,9315,23538122752
24020282,0,7138,23538122752
24020283,0,7688,23538122752
24020284,0,10345,23538122752
24020285,0,3050,23538122752
24020286,0,2756,23538122752
24020287,0,11761,23538122752
24020288,0,11283,23538122752
24020289,0,5665,23538122752
24020290,0,9325,23538122752
24020291,0,8043,23538122752
24020292,0,6295,23538122752
24020293,0,8250,23538122752
24020294,0,12121,23538122752
24020295,0,8749,23538122752
24020296,0,946,23538122752
24020297,0,9072,23538122752
24020298,0,6602,23538122752
24020299,0,14197,23538122752
24020300,0,4591,23538122752
24020301,0,12389,23538122752
24020302,0,7140,23538122752
24020303,0,7234,23538122752
24020304,0,2206,23538122752
24020305,0,7719,23538122752
24020306,0,13406,23538122752
24020307,0,7144,23538122752
24020308,0,3402,23538122752
24020309,0,18912,23538122752
24020310,0,5651,23538122752
24020311,0,8845,23538122752
24020312,0,8562,23538122752
