block_number,execution_time_us,rss_bytes
24064088,214462,27806187520
24064089,32023,27806629888
24064090,256193,27812151296
24064091,251896,27816673280
24064092,248136,27789197312
24064093,196382,27792900096
24064094,95429,27794538496
24064095,83578,27795800064
24064096,230522,27799961600
24064097,474507,27811217408
24064098,121979,27813036032
24064099,25163,27813576704
24064100,67660,27815002112
24064101,145127,27817852928
24064102,416407,27826028544
24064103,229207,27829944320
24064104,71645,27831042048
24064105,276019,27836301312
24064106,269566,27841658880
24064107,218176,27799371776
24064108,112570,27800911872
24064109,121234,27802861568
24064110,174453,27805614080
24064111,124740,27807612928
24064112,234105,27811381248
24064113,65482,27812757504
24064114,285925,27818819584
24064115,192721,27790000128
24064116,84426,27791933440
24064117,41098,27792769024
24064118,417725,27803516928
24064119,52406,27804631040
24064120,289378,27811184640
24064121,276781,27816312832
24064122,139264,27818917888
24064123,143775,27821359104
24064124,37022,27822112768
24064125,312630,27796488192
24064126,199479,27794243584
24064127,42535,27795341312
24064128,59063,27796766720
24064129,232362,27800797184
24064130,404142,27811790848
24064131,220833,27815837696
24064132,222708,27819130880
24064133,151297,27822800896
24064134,73759,27823849472
24064135,318247,27796078592
24064136,169041,27799519232
24064137,318511,27805368320
24064138,79081,27806810112
24064139,75360,27808317440
24064140,146524,27810349056
24064141,87002,27812462592
24064142,197060,27815919616
24064143,191119,27819245568
24064144,350465,27793326080
24064145,169259,27796242432
24064146,127412,27797815296
24064147,88941,27799650304
24064148,332428,27804991488
24064149,215560,27808579584
24064150,193867,27811954688
24064151,281010,27817820160
24064152,99923,27819868160
24064153,295262,27791572992
24064154,373854,27799502848
24064155,255625,27804106752
24064156,135485,27807154176
24064157,152627,27809562624
24064158,140254,27812216832
24064159,174678,27815149568
24064160,29565,27815690240
24064161,290927,27820769280
24064162,64709,27821981696
24064163,333808,27828830208
24064164,172502,27793080320
24064165,114325,27795341312
24064166,140379,27797798912
24064167,206561,27802009600
24064168,122205,27804712960
24064169,47930,27805286400
24064170,296395,27811725312
24064171,137009,27814084608
24064172,197985,27817476096
24064173,129150,27785084928
24064174,46339,27785838592
24064175,263919,27790606336
24064176,238944,27795062784
24064177,207829,27799306240
24064178,118964,27800862720
24064179,96109,27802337280
24064180,82386,27804221440
24064181,54538,27805040640
24064182,560083,27814920192
24064183,263968,27784249344
24064184,125716,27788050432
24064185,327817,27793866752
24064186,207386,27797504000
24064187,180380,27800453120
24064188,139048,27803320320
24064189,133310,27805810688
24064190,169729,27808923648
24064191,172726,27811545088
24064192,244192,27817787392
24064193,282810,27783987200
24064194,41881,27784708096
24064195,265092,27789819904
24064196,217305,27793686528
24064197,188188,27797651456
24064198,131195,27800125440
24064199,137255,27802533888
24064200,132216,27804434432
24064201,236942,27809382400
24064202,87719,27810938880
24064203,233604,27815084032
24064204,38981,27815804928
24064205,440247,27790163968
24064206,167276,27793424384
24064207,119737,27795128320
24064208,257898,27800141824
24064209,196996,27803582464
24064210,187891,27806646272
24064211,147181,27808940032
24064212,242223,27813396480
24064213,143973,27815739392
24064214,185881,27818622976
24064215,159980,27821047808
24064216,286752,27791818752
24064217,232025,27794931712
24064218,163523,27798536192
24064219,12263,27798814720
24064220,265276,27805057024
24064221,331586,27811938304
24064222,34374,27812593664
24064223,88871,27814379520
24064224,388860,27824291840
24064225,297347,27829846016
24064226,255945,27799814144
24064227,181093,27803090944
24064228,246128,27808514048
24064229,147276,27811348480
24064230,132646,27813445632
24064231,111842,27815280640
24064232,65557,27816574976
24064233,256650,27821211648
24064234,177772,27824488448
24064235,173139,27827503104
24064236,99787,27829157888
24064237,280699,27800600576
24064238,97338,27802075136
24064239,394483,27812708352
24064240,310660,27818786816
24064241,153864,27821228032
24064242,291605,27827077120
24064243,112736,27829256192
24064244,147613,27832008704
24064245,211190,27835678720
24064246,124835,27837677568
24064247,162076,27840135168
24064248,148667,27842985984
24064249,173502,27798781952
24064250,144143,27801010176
24064251,148196,27804073984
24064252,422030,27816001536
24064253,216556,27820261376
24064254,332088,27828420608
24064255,271442,27799633920
24064256,190555,27803041792
24064257,56204,27804336128
24064258,296498,27810660352
24064259,45515,27811610624
24064260,207080,27812855808
24064261,221677,27819753472
24064262,183632,27823226880
24064263,292843,27828731904
24064264,231304,27832860672
24064265,279521,27799158784
24064266,150577,27802075136
24064267,189555,27805286400
24064268,134125,27807563776
24064269,270615,27812626432
24064270,249267,27818016768
24064271,205458,27821883392
24064272,158892,27824455680
24064273,241079,27829780480
24064274,176736,27833532416
24064275,266190,27797651456
24064276,223665,27801976832
24064277,174615,27805040640
24064278,319948,27811627008
24064279,196945,27815493632
24064280,161180,27818459136
24064281,143145,27821015040
24064282,326676,27828158464
24064283,124412,27829764096
24064284,517365,27806400512
24064285,229231,27810430976
24064286,304493,27816706048
24064287,213694,27820834816
24064288,240854,27826077696
24064289,234333,27830632448
24064290,30346,27831107584
24064291,254175,27836022784
24064292,255846,27801796608
24064293,179789,27804794880
24064294,117776,27807023104
24064295,349710,27815837696
24064296,206542,27819638784
24064297,318947,27827191808
24064298,211355,27831451648
24064299,207935,27835564032
24064300,146141,27814477824
24064301,316761,27822030848
24064302,67736,27823554560
24064303,66501,27825045504
24064304,400122,27834941440
24064305,275684,27841462272
24064306,255748,27846721536
24064307,441810,27834122240
24064308,127460,27836694528
24064309,331259,27843117056
24064310,136150,27846115328
24064311,149657,27848671232
24064312,160404,27851456512
24064313,177760,27854503936
24064314,128165,27857092608
24064315,195486,27860746240
24064316,175935,27864006656
24064317,364256,27858927616
24064318,143293,27861532672
24064319,227404,27866415104
24064320,38552,27867021312
24064321,293330,27873460224
24064322,222174,27877720064
24064323,261185,27883339776
24064324,88322,27884863488
24064325,232514,27889254400
24064326,387744,27899691008
24064327,316013,27866365952
24064328,215631,27870068736
24064329,160245,27872575488
24064330,160602,27876147200
24064331,56027,27877326848
24064332,364048,27885043712
24064333,58654,27885928448
24064334,324399,27893039104
24064335,198592,27896823808
24064336,166425,27900051456
24064337,303067,27854782464
24064338,39750,27855192064
24064339,202758,27859156992
24064340,235190,27864514560
24064341,222589,27868807168
24064342,130274,27871494144
24064343,129624,27873984512
24064344,54683,27875082240
24064345,404302,27885633536
24064346,366520,27893071872
24064347,168663,27896152064
24064348,264512,27902017536
24064349,202701,27872854016
24064350,244936,27878621184
24064351,159876,27881226240
24064352,195853,27884912640
24064353,225664,27889418240
24064354,180500,27892498432
24064355,355714,27900706816
24064356,164787,27903737856
24064357,81045,27905294336
24064358,387909,27873230848
24064359,137868,27875934208
24064360,279337,27882078208
24064361,265596,27887747072
24064362,270762,27893661696
24064363,278267,27899838464
24064364,56101,27900821504
24064365,289868,27906162688
24064366,106110,27874689024
24064367,386715,27884388352
24064368,226887,27888926720
24064369,236281,27893121024
24064370,283296,27898839040
24064371,188620,27902050304
24064372,250854,27907112960
24064373,245061,27912224768
24064374,385490,27884355584
24064375,227939,27889647616
24064376,132490,27891515392
24064377,153150,27894579200
24064378,88468,27896659968
24064379,168692,27900592128
24064380,398993,27910471680
24064381,567499,27923415040
24064382,262616,27889057792
24064383,220368,27892809728
24064384,172026,27895955456
24064385,368214,27904442368
24064386,18631,27904786432
24064387,224304,27909193728
24064388,233221,27913256960
24064389,154431,27916828672
24064390,258034,27921793024
24064391,202125,27925544960
24064392,219267,27930099712
24064393,130556,27932393472
24064394,134852,27934638080
24064395,208801,27937865728
24064396,188202,27891073024
24064397,148056,27894038528
24064398,160402,27896905728
24064399,31228,27897413632
24064400,132640,27900706816
24064401,478623,27909898240
24064402,241494,27915223040
24064403,147815,27917926400
24064404,205687,27922219008
24064405,246291,27927019520
24064406,170249,27930312704
24064407,119538,27932344320
24064408,404309,27892137984
24064409,386971,27901689856
24064410,176366,27905425408
24064411,137020,27907784704
24064412,62924,27908964352
24064413,289085,27915010048
24064414,218175,27919433728
24064415,144314,27922120704
24064416,176065,27924873216
24064417,116269,27926528000
24064418,149866,27929329664
24064419,434017,27889336320
24064420,149541,27892465664
24064421,120134,27894611968
24064422,167182,27897577472
24064423,118476,27899936768
24064424,73781,27901247488
24064425,367154,27911208960
24064426,172973,27914436608
24064427,181742,27918221312
24064428,166366,27921219584
24064429,126864,27923513344
24064430,148338,27925757952
24064431,105721,27917008896
24064432,293903,27895791616
24064433,679893,27912552448
24064434,238331,27917647872
24064435,206240,27921547264
24064436,265022,27890188288
24064437,339623,27897036800
24064438,468457,27908489216
24064439,101263,27910619136
24064440,229607,27914764288
24064441,200699,27918041088
24064442,161331,27921186816
24064443,184303,27924152320
24064444,197792,27927871488
24064445,177933,27931394048
24064446,462825,27896479744
24064447,205268,27900084224
24064448,244088,27904245760
24064449,42132,27905261568
24064450,186436,27909488640
24064451,477505,27923005440
24064452,184102,27889795072
24064453,150223,27892613120
24064454,140394,27894988800
24064455,123975,27896938496
24064456,136602,27899265024
24064457,183003,27902033920
24064458,210147,27905589248
24064459,422796,27916222464
24064460,169343,27919187968
24064461,369770,27927085056
24064462,117744,27889909760
24064463,100301,27891531776
24064464,212702,27895775232
24064465,49191,27896659968
24064466,114265,27898314752
24064467,715976,27915534336
24064468,98358,27917254656
24064469,320348,27923251200
24064470,119549,27925151744
24064471,170319,27928133632
24064472,135459,27930525696
24064473,117524,27932180480
24064474,75096,27890171904
24064475,427973,27900968960
24064476,200876,27904983040
24064477,151106,27907686400
24064478,29838,27908112384
24064479,391565,27918336000
24064480,410265,27881127936
24064481,239202,27884175360
24064482,37851,27884486656
24064483,57106,27885649920
24064484,160791,27888697344
24064485,222816,27893579776
24064486,483422,27875655680
24064487,158654,27872575488
24064488,217709,27869364224
24064489,220003,27872755712
24064490,161258,27875934208
24064491,148965,27878719488
24064492,183363,27882160128
24064493,248091,27886043136
24064494,181415,27889385472
24064495,199599,27892318208
24064496,247819,27897970688
24064497,207306,27862908928
24064498,215981,27866841088
24064499,77412,27868037120
24064500,231576,27872329728
24064501,7297,27872395264
24064502,219265,27874754560
24064503,91054,27876589568
24064504,449088,27885027328
24064505,86273,27886125056
24064506,87371,27886960640
24064507,167635,27889483776
24064508,116230,27867987968
24064509,79671,27861041152
24064510,339089,27869986816
24064511,162152,27873558528
24064512,233185,27876900864
24064513,326845,27883126784
24064514,187152,27886010368
24064515,81238,27886288896
24064516,205809,27891122176
24064517,228433,27869052928
24064518,66529,27870035968
24064519,221808,27873738752
24064520,73825,27874918400
24064521,310808,27879735296
24064522,183291,27883782144
24064523,131459,27886256128
24064524,61683,27886747648
24064525,33213,27887157248
24064526,147829,27889696768
24064527,91068,27890319360
24064528,371023,27898314752
24064529,118873,27899592704
24064530,197637,27869298688
24064531,383431,27877048320
24064532,223983,27880112128
24064533,154723,27882553344
24064534,25162,27882962944
24064535,154084,27886010368
24064536,302309,27890434048
24064537,166286,27893202944
24064538,166590,27896872960
24064539,205262,27867283456
24064540,133134,27869216768
24064541,183846,27872165888
24064542,268459,27877130240
24064543,109449,27879260160
24064544,223147,27883470848
24064545,209580,27887091712
24064546,218914,27891122176
24064547,195660,27894824960
24064548,175723,27897757696
24064549,253219,27866873856
24064550,200896,27870560256
24064551,170246,27873804288
24064552,178356,27876900864
24064553,113167,27878588416
24064554,285225,27883765760
24064555,57347,27884617728
24064556,288178,27889778688
24064557,193797,27893399552
24064558,162739,27896053760
24064559,95559,27897626624
24064560,359862,27904819200
24064561,290891,27870871552
24064562,177913,27874050048
24064563,71480,27874820096
24064564,246217,27878834176
24064565,229575,27882586112
24064566,265358,27887616000
24064567,274177,27892924416
24064568,194114,27896627200
24064569,201898,27900231680
24064570,56315,27900755968
24064571,331736,27871150080
24064572,210027,27874820096
24064573,246240,27880357888
24064574,266584,27886026752
24064575,71296,27886927872
24064576,245889,27892695040
24064577,356808,27862089728
24064578,204576,27865956352
24064579,192284,27869593600
24064580,224057,27874017280
24064581,324558,27880898560
24064582,305308,27886616576
24064583,218663,27890483200
24064584,247971,27895152640
24064585,234701,27899625472
24064586,199701,27903344640
24064587,121323,27905507328
24064588,314496,27861237760
24064589,192943,27865120768
24064590,197665,27869478912
24064591,83002,27870855168
24064592,316658,27877392384
24064593,280269,27882602496
24064594,175327,27885797376
24064595,345707,27860500480
24064596,177066,27863547904
24064597,181713,27866726400
24064598,167312,27869298688
24064599,202855,27872870400
24064600,229585,27877359616
24064601,187932,27880603648
24064602,179972,27884404736
24064603,262731,27890089984
24064604,205958,27894464512
24064605,128280,27896840192
24064606,195511,27900510208
24064607,188986,27859861504
24064608,203806,27863924736
24064609,143876,27866644480
24064610,153459,27869921280
24064611,93412,27872182272
24064612,161725,27875590144
24064613,186849,27879325696
24064614,266003,27884814336
24064615,186486,27888287744
24064616,165153,27891220480
24064617,362805,27844280320
24064618,77169,27845148672
24064619,114006,27848015872
24064620,215959,27850850304
24064621,431273,27862269952
24064622,91174,27864121344
24064623,423150,27872493568
24064624,329947,27879456768
24064625,123361,27881439232
24064626,194672,27885322240
24064627,169202,27842068480
24064628,152598,27844526080
24064629,132087,27847229440
24064630,237492,27851948032
24064631,90410,27853488128
24064632,365472,27860910080
24064633,246356,27864809472
24064634,206537,27868905472
24064635,173325,27871739904
24064636,186189,27875147776
24064637,69984,27876081664
24064638,352980,27884126208
24064639,238900,27888549888
24064640,158717,27891384320
24064641,135725,27842789376
24064642,201134,27846361088
24064643,185111,27849326592
24064644,46978,27850178560
24064645,201025,27853127680
24064646,225915,27857354752
24064647,234819,27861860352
24064648,72803,27862990848
24064649,204439,27867201536
24064650,143103,27869773824
24064651,83164,27871117312
24064652,309515,27843969024
24064653,141548,27846393856
24064654,133573,27848622080
24064655,396813,27859501056
24064656,125554,27862564864
24064657,130910,27865432064
24064658,111291,27867414528
24064659,105052,27869069312
24064660,160379,27872100352
24064661,210451,27841691648
24064662,133351,27844182016
24064663,586414,27861024768
24064664,107850,27863285760
24064665,208613,27867103232
24064666,8763,27867201536
24064667,402074,27876900864
24064668,201124,27880013824
24064669,283077,27885289472
24064670,176402,27888795648
24064671,79371,27889975296
24064672,244869,27893972992
24064673,180104,27859550208
24064674,402893,27869233152
24064675,166427,27872165888
24064676,167653,27875721216
24064677,206672,27879636992
24064678,411646,27889565696
24064679,122017,27891728384
24064680,135674,27894284288
24064681,361490,27865677824
24064682,129861,27867889664
24064683,147599,27870445568
24064684,161815,27873705984
24064685,409194,27883667456
24064686,95247,27885289472
24064687,423011,27861336064
24064688,159706,27864711168
24064689,163457,27868610560
24064690,145631,27870838784
24064691,121291,27872362496
24064692,166279,27875360768
24064693,348690,27882995712
24064694,165893,27886288896
24064695,184096,27889647616
24064696,156297,27892695040
24064697,130600,27894775808
24064698,194419,27866972160
24064699,388696,27876818944
24064700,166442,27879882752
24064701,194891,27883159552
24064702,47970,27884142592
24064703,393298,27893252096
24064704,95061,27894857728
24064705,162506,27865219072
24064706,329162,27874213888
24064707,181903,27876933632
24064708,134207,27879849984
24064709,338560,27887927296
24064710,220954,27891761152
24064711,176838,27861729280
24064712,217015,27865792512
24064713,37713,27866464256
24064714,139733,27869200384
24064715,46396,27870609408
24064716,210122,27875049472
24064717,409579,27885813760
24064718,41720,27886665728
24064719,177956,27890352128
24064720,312234,27898806272
24064721,296304,27860221952
24064722,146240,27863072768
24064723,169645,27866300416
24064724,213364,27870658560
24064725,136707,27873591296
24064726,128338,27876392960
24064727,384667,27886911488
24064728,55212,27887616000
24064729,57295,27888615424
24064730,41478,27889369088
24064731,243728,27858337792
24064732,595100,27871313920
24064733,259883,27876999168
24064734,211661,27848441856
24064735,225314,27852750848
24064736,30528,27853307904
24064737,244562,27857895424
24064738,92958,27859763200
24064739,139995,27862548480
24064740,217942,27866660864
24064741,172764,27869773824
24064742,28538,27870199808
24064743,414045,27845869568
24064744,46392,27846459392
24064745,359045,27856109568
24064746,289836,27860860928
24064747,249261,27865661440
24064748,123657,27867774976
24064749,137320,27870019584
24064750,190245,27873771520
24064751,99601,27875491840
24064752,200880,27879964672
24064753,26041,27880325120
24064754,292612,27878195200
24064755,174654,27842985984
24064756,154022,27846262784
24064757,196416,27850211328
24064758,372914,27859648512
24064759,97541,27861598208
24064760,247165,27866759168
24064761,64469,27868069888
24064762,394804,27846098944
24064763,226783,27849506816
24064764,224199,27854061568
24064765,137061,27857272832
24064766,179552,27860484096
24064767,19798,27860893696
24064768,497775,27873263616
24064769,163510,27876130816
24064770,181142,27843100672
24064771,121532,27845672960
24064772,176241,27848982528
24064773,309858,27857272832
24064774,176317,27860713472
24064775,246940,27866267648
24064776,247035,27871477760
24064777,149731,27874738176
24064778,427672,27885289472
24064779,172032,27888615424
24064780,189664,27892596736
24064781,156368,27845230592
24064782,191369,27848785920
24064783,393160,27859091456
24064784,224522,27863285760
24064785,132766,27866169344
24064786,148080,27869020160
24064787,69016,27870281728
24064788,410881,27880587264
24064789,396601,27851800576
24064790,185438,27855667200
24064791,230688,27859828736
24064792,136382,27862417408
24064793,152419,27865317376
24064794,114480,27867447296
24064795,242634,27872477184
24064796,223859,27876704256
24064797,108419,27878948864
24064798,184896,27847557120
24064799,151063,27850752000
24064800,94038,27852701696
24064801,394320,27861893120
24064802,164813,27865006080
24064803,200182,27869102080
24064804,132965,27871576064
24064805,395232,27880521728
24064806,132291,27883274240
24064807,461031,27848704000
24064808,200215,27852423168
24064809,115561,27854520320
24064810,72065,27855880192
24064811,434512,27866923008
24064812,297221,27873165312
24064813,122874,27875278848
24064814,51790,27876311040
24064815,363998,27850178560
24064816,133794,27852357632
24064817,236688,27856961536
24064818,140445,27859255296
24064819,351885,27868332032
24064820,218036,27872870400
24064821,143032,27875524608
24064822,407634,27885731840
24064823,99194,27887337472
24064824,184602,27890925568
24064825,171957,27846918144
24064826,439295,27858321408
24064827,148500,27860533248
24064828,175726,27863384064
24064829,376560,27873624064
24064830,221097,27878162432
24064831,173731,27846672384
24064832,152702,27849768960
24064833,438647,27860271104
24064834,128769,27862777856
24064835,109099,27864662016
24064836,99599,27865989120
24064837,374586,27875786752
24064838,266959,27845591040
24064839,139470,27847933952
24064840,113855,27849326592
24064841,245392,27854340096
24064842,153688,27857600512
24064843,611337,27873312768
24064844,1517,27873329152
24064845,402963,27882553344
24064846,241661,27848343552
24064847,154359,27851620352
24064848,425695,27862220800
24064849,145572,27865776128
24064850,279008,27871887360
24064851,260794,27877326848
24064852,373400,27848212480
24064853,175671,27851620352
24064854,97783,27853422592
24064855,141902,27855978496
24064856,446772,27867643904
24064857,154512,27870674944
24064858,382976,27880062976
24064859,275110,27885797376
24064860,371928,27894743040
24064861,136235,27897085952
24064862,118739,27849261056
24064863,62838,27850473472
24064864,393555,27860254720
24064865,256569,27865169920
24064866,147385,27868577792
24064867,191531,27871920128
24064868,75674,27873574912
24064869,416255,27883241472
24064870,346728,27891122176
24064871,201105,27849801728
24064872,148041,27852062720
24064873,655789,27871313920
24064874,190377,27874770944
24064875,151481,27877752832
24064876,326883,27885731840
24064877,139611,27852161024
24064878,117112,27854127104
24064879,212929,27859550208
24064880,109446,27861696512
24064881,244713,27866759168
24064882,138147,27869036544
24064883,186112,27872280576
24064884,435829,27850342400
24064885,175602,27853766656
24064886,185218,27857600512
24064887,86741,27859140608
24064888,51718,27859861504
24064889,431358,27870101504
24064890,211172,27874410496
24064891,44790,27875328000
24064892,110700,27877294080
24064893,440991,27854733312
24064894,156537,27858599936
24064895,133444,27860664320
24064896,185101,27864449024
24064897,474222,27876065280
24064898,84181,27844132864
24064899,351441,27851653120
24064900,521420,27864547328
24064901,158351,27867168768
24064902,169997,27870167040
24064903,192944,27873280000
24064904,355823,27881373696
24064905,159402,27842576384
24064906,90306,27844165632
24064907,213409,27847622656
24064908,165065,27851046912
24064909,187005,27854143488
24064910,96627,27855634432
24064911,162513,27858927616
24064912,92288,27860156416
24064913,299644,27865677824
24064914,82873,27867217920
24064915,313495,27873329152
24064916,241512,27877572608
24064917,123077,27880112128
24064918,180998,27883290624
24064919,194138,27886829568
24064920,172483,27890008064
24064921,86895,27891400704
24064922,294336,27848163328
24064923,283430,27854077952
24064924,168124,27856912384
24064925,159568,27859369984
24064926,93321,27861336064
24064927,341443,27869986816
24064928,237303,27874148352
24064929,194421,27877556224
24064930,423095,27848589312
24064931,235649,27852898304
24064932,49611,27853570048
24064933,152858,27855962112
24064934,16328,27856306176
24064935,379628,27864088576
24064936,156361,27866906624
24064937,328533,27874033664
24064938,152835,27876671488
24064939,201629,27880456192
24064940,378332,27889778688
24064941,177524,27857567744
24064942,427200,27866267648
24064943,230866,27871723520
24064944,173347,27874656256
24064945,104436,27876245504
24064946,200544,27879981056
24064947,104364,27881635840
24064948,89548,27884109824
24064949,299945,27887632384
24064950,205562,27893415936
24064951,222734,27899101184
24064952,315761,27862106112
24064953,308003,27869151232
24064954,182621,27872018432
24064955,138710,27874410496
24064956,93154,27876671488
24064957,458254,27887140864
24064958,242203,27858157568
24064959,179308,27861598208
24064960,292398,27868561408
24064961,215247,27872919552
24064962,159000,27875606528
24064963,152755,27878998016
24064964,394452,27889385472
24064965,337870,27897675776
24064966,117057,27899674624
24064967,172186,27903033344
24064968,155084,27860992000
24064969,434183,27872133120
24064970,323170,27879849984
24064971,146461,27882340352
24064972,153382,27886190592
24064973,293099,27892613120
24064974,140167,27895398400
24064975,130377,27897479168
24064976,362495,27904933888
24064977,201142,27908161536
24064978,194492,27861204992
24064979,290759,27867136000
24064980,178543,27870937088
24064981,32146,27871494144
24064982,193844,27875475456
24064983,111182,27877769216
24064984,191740,27881357312
24064985,138786,27883978752
24064986,294711,27890483200
24064987,135096,27892383744
24064988,633394,27862892544
24064989,225685,27866972160
24064990,297268,27871707136
24064991,137307,27873787904
24064992,14685,27873902592
24064993,305305,27879981056
24064994,78081,27881291776
24064995,201546,27885289472
24064996,85355,27886452736
24064997,454186,27854848000
24064998,186478,27858042880
24064999,178118,27861319680
24065000,299524,27866939392
24065001,220507,27871674368
24065002,184700,27874590720
24065003,150193,27877277696
24065004,174085,27880325120
24065005,83147,27881177088
24065006,153792,27884388352
24065007,300373,27890188288
24065008,219405,27894284288
24065009,65704,27895611392
24065010,38940,27896430592
24065011,358521,27853324288
24065012,161896,27856732160
24065013,206466,27860647936
24065014,119395,27862974464
24065015,126144,27864924160
24065016,148526,27867267072
24065017,185871,27870560256
24065018,140883,27872952320
24065019,166869,27875934208
24065020,150245,27878162432
24065021,182456,27881472000
24065022,138477,27884224512
24065023,185863,27887665152
24065024,145068,27890335744
24065025,184690,27854438400
24065026,84602,27855765504
24065027,84448,27857305600
24065028,385369,27865350144
24065029,106415,27866775552
24065030,308767,27872804864
24065031,251497,27878309888
24065032,238130,27883438080
24065033,125480,27885617152
24065034,53628,27886567424
24065035,143702,27889287168
24065036,326388,27894808576
24065037,172163,27897544704
24065038,197275,27853668352
24065039,91253,27855372288
24065040,157451,27858239488
24065041,182190,27862024192
24065042,127913,27864825856
24065043,155947,27867332608
24065044,115298,27869855744
24065045,111251,27872378880
24065046,115141,27874361344
24065047,191423,27877621760
24065048,138817,27880030208
24065049,177180,27883421696
24065050,146046,27885977600
24065051,188420,27889336320
24065052,126539,27892056064
24065053,245754,27858092032
24065054,76733,27859238912
24065055,96654,27859648512
24065056,55306,27860811776
24065057,121972,27863121920
24065058,158291,27865710592
24065059,355670,27874639872
24065060,84487,27876671488
24065061,229630,27880374272
24065062,128254,27883159552
24065063,159806,27886387200
24065064,496319,27862171648
24065065,246035,27866972160
24065066,187410,27870134272
24065067,172660,27873263616
24065068,116562,27874902016
24065069,323132,27879997440
24065070,214580,27884257280
24065071,223257,27888304128
24065072,201491,27856961536
24065073,156342,27859828736
24065074,182106,27862630400
24065075,137553,27864793088
24065076,235147,27868905472
24065077,152051,27872051200
24065078,55696,27873247232
24065079,247767,27877687296
24065080,178842,27880554496
24065081,139576,27883700224
24065082,65469,27884486656
24065083,82649,27885748224
24065084,141128,27888222208
24065085,299134,27854766080
24065086,118906,27857371136
24065087,132817,27859894272
24065088,205464,27864252416
24065089,201724,27868168192
24065090,208641,27871313920
24065091,193841,27874689024
24065092,110603,27876360192
24065093,145183,27878965248
24065094,114765,27881504768
24065095,179493,27884912640
24065096,211145,27888271360
24065097,119100,27890384896
24065098,242190,27857747968
24065099,156550,27860058112
24065100,106096,27862269952
24065101,120851,27864842240
24065102,367348,27873738752
24065103,163475,27876655104
24065104,45446,27877441536
24065105,293829,27882192896
24065106,210838,27885666304
24065107,236275,27890073600
24065108,215212,27893792768
24065109,169791,27896315904
24065110,181450,27854913536
24065111,218903,27859206144
24065112,27682,27859632128
24065113,85162,27860975616
24065114,116899,27862433792
24065115,208066,27863728128
24065116,291713,27872083968
24065117,451331,27882225664
24065118,150505,27884716032
24065119,156087,27887255552
24065120,223671,27892203520
24065121,90460,27893743616
24065122,416961,27903639552
24065123,114826,27905556480
24065124,266421,27860189184
24065125,26370,27860385792
24065126,426369,27870855168
24065127,225483,27874689024
24065128,190560,27878506496
24065129,257370,27883929600
24065130,89183,27886026752
24065131,187644,27889369088
24065132,379233,27898494976
24065133,109040,27900510208
24065134,455202,27859894272
24065135,254207,27865284608
24065136,155361,27867922432
24065137,119183,27869806592
24065138,379000,27877982208
24065139,102261,27879964672
24065140,18374,27880292352
24065141,325432,27887960064
24065142,459287,27897249792
24065143,157624,27900035072
24065144,46983,27900674048
24065145,254955,27858862080
24065146,157138,27861286912
24065147,158271,27864301568
24065148,325662,27873083392
24065149,50244,27873787904
24065150,336868,27880505344
24065151,238857,27885404160
24065152,119922,27887812608
24065153,170654,27859255296
24065154,144257,27861680128
24065155,239721,27865546752
24065156,141279,27868381184
24065157,131678,27870904320
24065158,163894,27873771520
24065159,432955,27883929600
24065160,86245,27885436928
24065161,174160,27888795648
24065162,458999,27859976192
24065163,152759,27862859776
24065164,194110,27866005504
24065165,222734,27870183424
24065166,108785,27872100352
24065167,387459,27881242624
24065168,158434,27884453888
24065169,191597,27887992832
24065170,55721,27889336320
24065171,389307,27899510784
24065172,203379,27903180800
24065173,256914,27898593280
24065174,1462,27894562816
24065175,413834,27868102656
24065176,268767,27873230848
24065177,59380,27874295808
24065178,365985,27883520000
24065179,79371,27885404160
24065180,318144,27894448128
24065181,335836,27859435520
24065182,205398,27863728128
24065183,148745,27866202112
24065184,153643,27868856320
24065185,194277,27872854016
24065186,453598,27850309632
24065187,123154,27853111296
24065188,229630,27858239488
24065189,131088,27860844544
24065190,186966,27864039424
24065191,107820,27866054656
24065192,179317,27868905472
24065193,435824,27880210432
24065194,127953,27882127360
24065195,98228,27883749376
24065196,435981,27856224256
24065197,156301,27858550784
24065198,80120,27860320256
24065199,72804,27861762048
24065200,464264,27872739328
24065201,160676,27875573760
24065202,22947,27876032512
24065203,352239,27884240896
24065204,316230,27859632128
24065205,158052,27862040576
24065206,440290,27872870400
24065207,54098,27873804288
24065208,63869,27875196928
24065209,481514,27886665728
24065210,276919,27892301824
24065211,210259,27896119296
24065212,162199,27899035648
24065213,443547,27867889664
24065214,56562,27868708864
24065215,43743,27869511680
24065216,266968,27875737600
24065217,450736,27885551616
24065218,233410,27890466816
24065219,122389,27892547584
24065220,202085,27861811200
24065221,66969,27862876160
24065222,136283,27864416256
24065223,270846,27870511104
24065224,240119,27875540992
24065225,223528,27879686144
24065226,161698,27882192896
24065227,155164,27884863488
24065228,165723,27888058368
24065229,261655,27893104640
24065230,130146,27895709696
24065231,329764,27863269376
24065232,197757,27866742784
24065233,343662,27874689024
24065234,172617,27878506496
24065235,230781,27883012096
24065236,135775,27885830144
24065237,247874,27890827264
24065238,141521,27893596160
24065239,139062,27896283136
24065240,135389,27899265024
24065241,88015,27901214720
24065242,336182,27908784128
24065243,26359,27909275648
24065244,61695,27910619136
24065245,476546,27881897984
24065246,378960,27892563968
24065247,248031,27896872960
24065248,215935,27901952000
24065249,158614,27904933888
24065250,308508,27874525184
24065251,141496,27877392384
24065252,185189,27880226816
